order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,sales_amount,channel,payment_method,shipping_priority
303,2024-06-30 18:00:00,163,72,46,11.47,0,527.62,Key Account,Bank Transfer,Standard
304,2024-10-10 17:00:00,123,187,379,42.56,10,14517.22,Key Account,Bank Transfer,Standard
305,2024-06-10 13:00:00,500,152,366,28.76,0,10526.16,Online,Bank Transfer,Standard
306,2024-12-02 18:00:00,324,285,378,35.61,0,13460.58,Distributor,Bank Transfer,Express
307,2024-05-10 04:00:00,79,252,237,21.61,5,4865.49,Online,Invoice,Express
308,2024-07-07 14:00:00,9,133,142,23.65,10,3022.47,Key Account,Invoice,Standard
309,2024-06-14 18:00:00,479,2,214,25.44,5,5171.95,Distributor,Invoice,Standard
310,2024-12-18 10:00:00,158,38,356,49.39,0,17582.84,Key Account,Bank Transfer,Express
311,2024-09-11 09:00:00,232,238,165,22.88,0,3775.2,Key Account,Invoice,Express
312,2024-10-24 10:00:00,359,112,256,8.21,0,2101.76,Key Account,Credit Card,Standard
313,2024-07-26 09:00:00,141,199,128,38.54,0,4933.12,Distributor,Invoice,Standard
314,2024-06-22 08:00:00,54,157,194,12.7,5,2340.61,Distributor,Invoice,Express
315,2024-10-09 03:00:00,44,9,34,19.76,0,671.84,Distributor,Invoice,Standard
316,2024-03-13 10:00:00,121,21,262,26.56,0,6958.72,Key Account,Credit Card,Standard
317,2024-10-27 17:00:00,275,280,61,23.23,10,1275.33,Online,Invoice,Express
318,2024-03-03 11:00:00,235,49,166,39.28,0,6520.48,Key Account,Bank Transfer,Standard
319,2024-08-15 11:00:00,340,18,238,19.57,0,4657.66,Key Account,Invoice,Standard
320,2024-08-30 16:00:00,44,116,338,15.84,0,5353.92,Distributor,Bank Transfer,Express
321,2024-04-22 19:00:00,222,26,143,12.93,10,1664.09,Online,Credit Card,Express
322,2024-04-22 12:00:00,342,80,7,17.07,0,119.49,Distributor,Credit Card,Express
323,2024-12-13 13:00:00,436,210,248,41.03,0,10175.44,Distributor,Credit Card,Standard
324,2024-02-21 14:00:00,400,241,221,42.44,10,8441.32,Distributor,Invoice,Express
325,2024-06-10 23:00:00,461,89,353,13.07,10,4152.34,Distributor,Credit Card,Standard
326,2024-09-20 12:00:00,385,27,217,33.96,10,6632.39,Online,Bank Transfer,Standard
327,2024-11-28 13:00:00,298,270,98,20.33,10,1793.11,Online,Bank Transfer,Standard
328,2024-02-21 10:00:00,251,289,394,34.79,5,13021.9,Distributor,Bank Transfer,Standard
329,2024-01-22 00:00:00,380,143,332,20.07,5,6330.08,Online,Bank Transfer,Express
330,2024-05-20 05:00:00,460,108,54,9.48,0,511.92,Key Account,Invoice,Express
331,2024-09-05 15:00:00,116,107,115,7.56,0,869.4,Online,Credit Card,Standard
332,2024-04-14 04:00:00,179,269,295,24.35,0,7183.25,Key Account,Bank Transfer,Standard
333,2024-10-08 13:00:00,426,88,210,27.42,0,5758.2,Key Account,Credit Card,Standard
334,2024-01-14 02:00:00,369,203,380,45.87,5,16559.07,Distributor,Bank Transfer,Express
335,2024-12-07 15:00:00,434,55,172,14.98,5,2447.73,Online,Credit Card,Standard
336,2024-02-29 16:00:00,303,98,156,17.88,0,2789.28,Distributor,Bank Transfer,Standard
337,2024-07-06 10:00:00,1,261,19,30.31,5,547.1,Key Account,Bank Transfer,Standard
338,2024-08-02 14:00:00,120,109,370,25.97,0,9608.9,Distributor,Credit Card,Standard
339,2024-05-04 13:00:00,411,294,340,31.85,0,10829.0,Key Account,Bank Transfer,Standard
340,2024-07-06 02:00:00,491,190,281,25.44,5,6791.21,Online,Credit Card,Express
341,2024-04-12 17:00:00,259,220,78,38.26,0,2984.28,Key Account,Bank Transfer,Standard
342,2024-04-16 11:00:00,69,243,1,31.33,0,31.33,Online,Bank Transfer,Standard
343,2024-12-01 03:00:00,127,63,49,34.42,5,1602.25,Online,Bank Transfer,Standard
344,2024-10-21 16:00:00,267,120,139,29.8,0,4142.2,Key Account,Bank Transfer,Express
345,2024-02-21 18:00:00,495,34,6,43.72,10,236.09,Distributor,Credit Card,Standard
346,2024-09-26 01:00:00,360,39,394,31.0,5,11603.3,Distributor,Credit Card,Express
347,2024-04-23 08:00:00,101,249,228,35.5,0,8094.0,Distributor,Invoice,Standard
348,2024-02-12 09:00:00,45,198,381,24.0,0,9144.0,Distributor,Invoice,Express
349,2024-03-17 00:00:00,218,153,304,8.88,0,2699.52,Distributor,Credit Card,Standard
350,2024-02-11 08:00:00,28,3,248,47.68,0,11824.64,Key Account,Bank Transfer,Standard
351,2024-01-12 01:00:00,381,72,394,11.47,5,4293.22,Distributor,Bank Transfer,Express
352,2024-03-14 06:00:00,344,173,74,58.45,10,3892.77,Distributor,Invoice,Express
353,2024-06-22 17:00:00,457,176,24,67.71,5,1543.79,Distributor,Credit Card,Express
354,2024-10-25 16:00:00,216,299,358,31.13,5,10587.31,Online,Bank Transfer,Standard
355,2024-08-17 09:00:00,388,31,156,12.13,0,1892.28,Online,Invoice,Express
356,2024-06-29 10:00:00,344,74,260,16.08,0,4180.8,Distributor,Bank Transfer,Express
357,2024-02-24 04:00:00,166,92,192,27.54,0,5287.68,Online,Credit Card,Standard
358,2024-03-04 10:00:00,305,187,219,42.56,0,9320.64,Online,Credit Card,Standard
359,2024-06-14 17:00:00,323,220,322,38.26,5,11703.73,Key Account,Invoice,Standard
360,2024-02-10 08:00:00,311,121,358,10.37,10,3341.21,Online,Bank Transfer,Standard
361,2024-02-05 06:00:00,109,99,37,7.29,0,269.73,Online,Invoice,Standard
362,2024-12-19 11:00:00,190,166,191,35.73,10,6141.99,Key Account,Bank Transfer,Standard
363,2024-12-27 17:00:00,470,43,222,31.85,10,6363.63,Distributor,Invoice,Standard
364,2024-05-14 19:00:00,73,103,222,24.87,0,5521.14,Key Account,Invoice,Express
365,2024-12-15 09:00:00,272,256,12,19.54,10,211.03,Key Account,Bank Transfer,Express
366,2024-02-04 09:00:00,210,176,166,67.71,10,10115.87,Online,Credit Card,Express
367,2024-02-04 03:00:00,260,29,67,21.8,0,1460.6,Distributor,Bank Transfer,Express
368,2024-09-26 01:00:00,359,299,372,31.13,10,10422.32,Distributor,Credit Card,Standard
369,2024-02-15 14:00:00,112,248,98,29.59,10,2609.84,Distributor,Bank Transfer,Standard
370,2024-02-20 14:00:00,337,185,276,58.81,5,15419.98,Distributor,Bank Transfer,Express
371,2024-09-02 15:00:00,341,230,80,22.05,0,1764.0,Distributor,Invoice,Express
372,2024-05-30 05:00:00,329,253,270,21.86,0,5902.2,Distributor,Bank Transfer,Express
373,2024-09-02 03:00:00,456,204,187,26.69,0,4991.03,Distributor,Credit Card,Express
374,2024-10-07 23:00:00,7,132,100,25.05,0,2505.0,Online,Credit Card,Standard
375,2024-03-16 15:00:00,394,288,165,43.85,5,6873.49,Key Account,Bank Transfer,Standard
376,2024-12-09 23:00:00,138,263,352,29.35,5,9814.64,Key Account,Invoice,Express
377,2024-05-22 16:00:00,122,259,8,34.08,0,272.64,Online,Bank Transfer,Express
378,2024-05-24 02:00:00,180,71,372,13.99,10,4683.85,Key Account,Invoice,Standard
379,2024-07-29 06:00:00,246,93,278,25.31,10,6332.56,Key Account,Credit Card,Express
380,2024-07-01 06:00:00,356,256,365,19.54,10,6418.89,Online,Invoice,Standard
381,2024-03-17 09:00:00,197,116,285,15.84,5,4288.68,Distributor,Bank Transfer,Express
382,2024-08-26 08:00:00,56,135,365,25.04,0,9139.6,Key Account,Invoice,Standard
383,2024-08-02 18:00:00,360,21,230,26.56,5,5803.36,Distributor,Invoice,Express
384,2024-03-23 08:00:00,41,94,80,11.86,5,901.36,Distributor,Invoice,Express
385,2024-05-07 23:00:00,474,3,326,47.68,10,13989.31,Key Account,Bank Transfer,Express
386,2024-06-22 19:00:00,197,262,69,43.13,5,2827.17,Key Account,Credit Card,Standard
387,2024-08-12 16:00:00,440,296,167,18.32,10,2753.5,Online,Credit Card,Express
388,2024-07-14 18:00:00,417,114,393,28.1,0,11043.3,Key Account,Invoice,Standard
389,2024-02-22 14:00:00,154,102,4,14.7,0,58.8,Distributor,Invoice,Express
390,2024-07-15 13:00:00,38,115,211,10.21,10,1938.88,Key Account,Credit Card,Express
391,2024-02-17 21:00:00,39,53,360,33.01,0,11883.6,Key Account,Invoice,Standard
392,2024-07-08 08:00:00,129,16,121,27.72,0,3354.12,Distributor,Credit Card,Express
393,2024-02-07 14:00:00,172,182,295,64.24,10,17055.72,Key Account,Credit Card,Express
394,2024-09-23 13:00:00,339,77,294,23.57,0,6929.58,Distributor,Credit Card,Standard
395,2024-11-02 22:00:00,375,25,350,33.4,5,11105.5,Distributor,Bank Transfer,Standard
396,2024-03-09 07:00:00,354,239,363,38.51,10,12581.22,Distributor,Invoice,Express
397,2024-08-21 09:00:00,10,39,11,31.0,0,341.0,Key Account,Credit Card,Standard
398,2024-07-04 14:00:00,496,198,38,24.0,0,912.0,Key Account,Bank Transfer,Express
399,2024-08-05 21:00:00,59,93,243,25.31,0,6150.33,Key Account,Invoice,Express
400,2024-03-25 13:00:00,138,181,158,66.39,0,10489.62,Key Account,Bank Transfer,Express
401,2024-06-25 16:00:00,209,253,122,21.86,10,2400.23,Online,Credit Card,Express
402,2024-08-22 11:00:00,101,170,52,40.24,0,2092.48,Online,Invoice,Express
403,2024-06-16 22:00:00,147,55,258,14.98,5,3671.6,Distributor,Invoice,Standard
404,2024-03-14 06:00:00,499,265,4,32.13,0,128.52,Distributor,Bank Transfer,Express
405,2024-01-30 08:00:00,29,223,373,32.48,10,10903.54,Distributor,Bank Transfer,Standard
406,2024-05-12 21:00:00,50,229,267,43.26,10,10395.38,Distributor,Bank Transfer,Express
407,2024-04-15 16:00:00,52,2,322,25.44,5,7782.1,Online,Invoice,Express
408,2024-10-16 21:00:00,58,244,44,22.15,10,877.14,Distributor,Bank Transfer,Express
409,2024-08-19 13:00:00,200,163,52,5.45,5,269.23,Online,Bank Transfer,Standard
410,2024-02-11 20:00:00,448,212,315,50.87,0,16024.05,Key Account,Invoice,Express
411,2024-11-12 15:00:00,350,299,128,31.13,0,3984.64,Key Account,Invoice,Standard
412,2024-02-03 11:00:00,353,190,199,25.44,5,4809.43,Distributor,Credit Card,Standard
413,2024-11-22 17:00:00,77,189,276,49.21,10,12223.76,Online,Credit Card,Express
414,2024-01-21 09:00:00,344,189,10,49.21,0,492.1,Key Account,Invoice,Standard
415,2024-09-12 03:00:00,390,146,137,8.4,0,1150.8,Distributor,Invoice,Standard
416,2024-05-10 05:00:00,34,278,369,41.32,0,15247.08,Key Account,Invoice,Standard
417,2024-06-20 20:00:00,386,133,218,23.65,0,5155.7,Online,Invoice,Standard
418,2024-10-25 18:00:00,493,136,274,12.1,0,3315.4,Key Account,Credit Card,Express
419,2024-06-14 14:00:00,402,32,214,37.28,0,7977.92,Key Account,Credit Card,Standard
420,2024-06-28 18:00:00,161,273,388,25.03,0,9711.64,Distributor,Bank Transfer,Express
421,2024-03-25 10:00:00,463,106,359,26.97,10,8714.01,Online,Bank Transfer,Standard
422,2024-04-01 14:00:00,328,87,57,22.16,10,1136.81,Key Account,Credit Card,Standard
423,2024-06-07 07:00:00,303,116,65,15.84,0,1029.6,Online,Credit Card,Standard
424,2024-03-11 12:00:00,235,224,183,54.46,0,9966.18,Online,Bank Transfer,Standard
425,2024-12-21 23:00:00,213,39,342,31.0,0,10602.0,Online,Bank Transfer,Standard
426,2024-02-13 11:00:00,441,154,267,21.38,0,5708.46,Key Account,Credit Card,Standard
427,2024-09-12 08:00:00,416,86,229,11.96,0,2738.84,Key Account,Bank Transfer,Standard
428,2024-01-26 19:00:00,304,194,198,65.24,0,12917.52,Key Account,Invoice,Express
429,2024-02-11 12:00:00,460,253,308,21.86,0,6732.88,Distributor,Bank Transfer,Standard
430,2024-04-19 17:00:00,104,46,368,18.59,0,6841.12,Key Account,Invoice,Express
431,2024-10-01 09:00:00,323,179,358,47.78,0,17105.24,Key Account,Invoice,Standard
432,2024-08-09 09:00:00,118,5,356,14.81,0,5272.36,Online,Bank Transfer,Express
433,2024-05-27 00:00:00,355,75,146,32.04,0,4677.84,Key Account,Invoice,Standard
434,2024-04-29 00:00:00,420,228,305,22.3,0,6801.5,Distributor,Credit Card,Standard
435,2024-02-04 17:00:00,252,121,59,10.37,5,581.24,Online,Invoice,Standard
436,2024-05-25 10:00:00,78,176,53,67.71,5,3409.2,Distributor,Credit Card,Express
437,2024-11-16 11:00:00,235,273,205,25.03,0,5131.15,Online,Invoice,Standard
438,2024-11-09 23:00:00,255,288,20,43.85,5,833.15,Key Account,Credit Card,Express
439,2024-08-11 15:00:00,102,205,233,48.25,0,11242.25,Key Account,Credit Card,Standard
440,2024-09-18 13:00:00,83,236,270,22.15,10,5382.45,Distributor,Invoice,Standard
441,2024-10-29 09:00:00,490,44,241,22.63,5,5181.14,Key Account,Bank Transfer,Express
442,2024-04-07 12:00:00,443,237,251,41.0,5,9776.45,Key Account,Invoice,Standard
443,2024-01-18 13:00:00,456,90,12,9.79,10,105.73,Distributor,Bank Transfer,Standard
444,2024-07-25 20:00:00,243,139,303,9.21,10,2511.57,Key Account,Credit Card,Express
445,2024-08-03 12:00:00,363,127,394,22.09,10,7833.11,Distributor,Credit Card,Standard
446,2024-07-03 16:00:00,102,55,190,14.98,0,2846.2,Online,Invoice,Standard
447,2024-08-03 23:00:00,320,204,147,26.69,5,3727.26,Key Account,Invoice,Express
448,2024-10-09 00:00:00,269,96,352,23.35,5,7808.24,Key Account,Credit Card,Express
449,2024-06-29 06:00:00,441,17,64,17.51,0,1120.64,Distributor,Credit Card,Express
450,2024-03-15 08:00:00,84,125,65,19.67,5,1214.62,Distributor,Credit Card,Express
451,2024-07-08 00:00:00,150,98,93,17.88,0,1662.84,Distributor,Credit Card,Express
452,2024-01-22 15:00:00,173,239,235,38.51,0,9049.85,Key Account,Invoice,Express
453,2024-11-07 23:00:00,170,103,354,24.87,0,8803.98,Online,Invoice,Express
454,2024-04-07 00:00:00,276,91,157,12.7,0,1993.9,Key Account,Invoice,Express
455,2024-02-17 10:00:00,446,47,250,23.41,5,5559.88,Distributor,Credit Card,Standard
456,2024-09-27 17:00:00,129,125,399,19.67,0,7848.33,Online,Bank Transfer,Standard
457,2024-05-07 13:00:00,402,39,310,31.0,0,9610.0,Online,Invoice,Standard
458,2024-11-06 11:00:00,227,243,343,31.33,0,10746.19,Key Account,Bank Transfer,Standard
459,2024-06-26 18:00:00,259,219,162,32.07,0,5195.34,Key Account,Invoice,Standard
460,2024-09-15 11:00:00,496,157,289,12.7,0,3670.3,Online,Bank Transfer,Standard
461,2024-11-25 10:00:00,281,259,44,34.08,0,1499.52,Online,Invoice,Express
462,2024-02-25 14:00:00,178,266,126,21.52,0,2711.52,Online,Bank Transfer,Express
463,2024-03-30 12:00:00,401,192,225,46.03,0,10356.75,Distributor,Invoice,Express
464,2024-01-06 21:00:00,315,90,123,9.79,0,1204.17,Distributor,Invoice,Standard
465,2024-07-13 14:00:00,34,248,377,29.59,0,11155.43,Online,Invoice,Express
466,2024-05-21 16:00:00,75,136,22,12.1,0,266.2,Online,Bank Transfer,Standard
467,2024-10-31 18:00:00,26,297,88,20.42,0,1796.96,Online,Invoice,Express
468,2024-08-23 10:00:00,66,27,354,33.96,5,11420.75,Distributor,Credit Card,Standard
469,2024-11-21 18:00:00,109,33,372,36.44,5,12877.9,Online,Invoice,Express
470,2024-12-25 01:00:00,371,32,274,37.28,10,9193.25,Online,Invoice,Express
471,2024-09-02 11:00:00,108,267,323,41.73,5,12804.85,Distributor,Invoice,Express
472,2024-06-25 08:00:00,97,237,10,41.0,0,410.0,Online,Invoice,Express
473,2024-01-22 11:00:00,391,296,250,18.32,10,4122.0,Key Account,Bank Transfer,Standard
474,2024-11-25 16:00:00,11,202,158,28.04,0,4430.32,Key Account,Credit Card,Express
475,2024-04-09 22:00:00,429,163,210,5.45,0,1144.5,Distributor,Bank Transfer,Express
476,2024-07-21 23:00:00,340,239,348,38.51,0,13401.48,Key Account,Invoice,Express
477,2024-06-08 08:00:00,330,283,140,30.58,5,4067.14,Key Account,Bank Transfer,Standard
478,2024-06-02 15:00:00,297,4,6,43.85,0,263.1,Key Account,Invoice,Express
479,2024-11-19 12:00:00,474,2,389,25.44,0,9896.16,Distributor,Invoice,Standard
480,2024-04-15 14:00:00,122,284,337,21.38,0,7205.06,Online,Credit Card,Standard
481,2024-12-29 23:00:00,124,55,297,14.98,0,4449.06,Key Account,Invoice,Standard
482,2024-11-22 10:00:00,224,119,162,9.12,0,1477.44,Online,Invoice,Express
483,2024-11-21 15:00:00,223,28,58,25.57,0,1483.06,Distributor,Credit Card,Express
484,2024-02-22 06:00:00,236,193,278,25.85,0,7186.3,Distributor,Invoice,Standard
485,2024-11-15 13:00:00,266,101,315,27.87,5,8340.1,Key Account,Credit Card,Express
486,2024-12-23 11:00:00,172,163,11,5.45,10,53.96,Online,Invoice,Standard
487,2024-02-12 15:00:00,160,195,280,28.43,5,7562.38,Distributor,Bank Transfer,Express
488,2024-01-11 22:00:00,470,7,155,47.86,0,7418.3,Key Account,Credit Card,Express
489,2024-12-16 08:00:00,148,115,395,10.21,5,3831.3,Key Account,Bank Transfer,Standard
490,2024-09-17 14:00:00,202,139,158,9.21,0,1455.18,Distributor,Bank Transfer,Express
491,2024-06-09 12:00:00,122,250,381,21.46,10,7358.63,Distributor,Credit Card,Express
492,2024-09-04 15:00:00,142,99,394,7.29,0,2872.26,Online,Credit Card,Express
493,2024-09-20 12:00:00,226,52,43,15.79,10,611.07,Distributor,Bank Transfer,Standard
494,2024-01-22 17:00:00,101,93,145,25.31,5,3486.45,Distributor,Bank Transfer,Standard
495,2024-03-21 08:00:00,9,104,269,15.78,10,3820.34,Key Account,Invoice,Express
496,2024-11-07 09:00:00,416,238,145,22.88,5,3151.72,Key Account,Invoice,Standard
497,2024-10-23 12:00:00,302,22,328,13.93,10,4112.14,Key Account,Invoice,Standard
498,2024-06-25 01:00:00,460,121,14,10.37,0,145.18,Online,Credit Card,Standard
499,2024-09-18 06:00:00,337,72,292,11.47,0,3349.24,Online,Invoice,Standard
500,2024-04-28 10:00:00,25,42,386,25.95,10,9015.03,Distributor,Bank Transfer,Express
501,2024-10-27 12:00:00,497,137,169,12.09,10,1838.89,Distributor,Invoice,Standard
502,2024-08-24 06:00:00,24,24,48,18.59,0,892.32,Distributor,Credit Card,Express
503,2024-08-21 11:00:00,259,161,198,17.9,0,3544.2,Key Account,Credit Card,Standard
504,2024-07-03 15:00:00,178,236,151,22.15,0,3344.65,Key Account,Invoice,Express
505,2024-12-15 01:00:00,420,263,298,29.35,10,7871.67,Distributor,Bank Transfer,Standard
506,2024-08-09 11:00:00,177,230,224,22.05,0,4939.2,Online,Invoice,Standard
507,2024-10-27 14:00:00,144,73,121,40.32,10,4390.85,Distributor,Invoice,Standard
508,2024-04-10 03:00:00,306,189,124,49.21,0,6102.04,Distributor,Credit Card,Standard
509,2024-02-19 17:00:00,351,142,87,23.06,0,2006.22,Online,Invoice,Standard
510,2024-09-21 11:00:00,421,120,137,29.8,0,4082.6,Key Account,Bank Transfer,Standard
511,2024-08-11 17:00:00,81,218,266,45.81,5,11576.19,Online,Invoice,Standard
512,2024-04-16 14:00:00,424,87,96,22.16,10,1914.62,Online,Credit Card,Standard
513,2024-11-06 17:00:00,127,118,138,12.41,0,1712.58,Distributor,Bank Transfer,Standard
514,2024-10-25 14:00:00,234,39,272,31.0,0,8432.0,Key Account,Invoice,Express
515,2024-06-14 17:00:00,198,141,10,15.69,10,141.21,Online,Invoice,Standard
516,2024-08-27 12:00:00,181,111,307,13.59,0,4172.13,Online,Invoice,Standard
517,2024-08-09 12:00:00,63,238,400,22.88,5,8694.4,Key Account,Invoice,Standard
518,2024-12-26 10:00:00,451,6,272,21.77,0,5921.44,Distributor,Credit Card,Standard
519,2024-02-05 11:00:00,333,171,217,52.1,0,11305.7,Distributor,Invoice,Express
520,2024-03-18 23:00:00,280,29,396,21.8,0,8632.8,Key Account,Bank Transfer,Express
521,2024-03-08 12:00:00,316,50,258,20.64,5,5058.86,Online,Bank Transfer,Express
522,2024-07-15 20:00:00,231,31,387,12.13,10,4224.88,Online,Invoice,Standard
523,2024-06-22 17:00:00,161,130,371,8.54,0,3168.34,Distributor,Bank Transfer,Standard
524,2024-01-18 12:00:00,362,179,147,47.78,10,6321.29,Distributor,Credit Card,Express
525,2024-04-30 08:00:00,476,189,326,49.21,0,16042.46,Key Account,Credit Card,Express
526,2024-07-17 12:00:00,70,177,226,62.3,0,14079.8,Key Account,Invoice,Standard
527,2024-08-19 22:00:00,285,42,163,25.95,0,4229.85,Key Account,Credit Card,Express
528,2024-12-27 04:00:00,314,92,130,27.54,0,3580.2,Key Account,Credit Card,Standard
529,2024-06-12 17:00:00,466,198,351,24.0,0,8424.0,Distributor,Bank Transfer,Express
530,2024-06-07 01:00:00,16,16,62,27.72,0,1718.64,Key Account,Credit Card,Express
531,2024-08-27 10:00:00,107,155,294,7.79,5,2175.75,Key Account,Bank Transfer,Standard
532,2024-09-15 14:00:00,357,168,7,29.87,0,209.09,Online,Invoice,Express
533,2024-03-17 14:00:00,486,288,8,43.85,0,350.8,Distributor,Bank Transfer,Standard
534,2024-03-16 10:00:00,170,162,373,21.88,0,8161.24,Online,Bank Transfer,Standard
535,2024-02-28 13:00:00,162,151,75,14.84,0,1113.0,Online,Bank Transfer,Express
536,2024-10-16 21:00:00,31,12,11,40.45,0,444.95,Distributor,Invoice,Express
537,2024-04-03 11:00:00,112,286,205,37.3,0,7646.5,Distributor,Invoice,Standard
538,2024-02-08 00:00:00,102,14,41,32.28,5,1257.31,Distributor,Credit Card,Express
539,2024-02-11 14:00:00,18,17,320,17.51,0,5603.2,Distributor,Bank Transfer,Standard
540,2024-05-31 07:00:00,68,211,47,55.6,0,2613.2,Key Account,Invoice,Express
541,2024-11-02 14:00:00,332,194,333,65.24,10,19552.43,Key Account,Bank Transfer,Express
542,2024-08-08 17:00:00,39,223,117,32.48,0,3800.16,Online,Credit Card,Standard
543,2024-08-22 12:00:00,117,20,271,32.09,0,8696.39,Key Account,Credit Card,Standard
544,2024-08-05 11:00:00,97,48,53,11.62,5,585.07,Key Account,Invoice,Express
545,2024-08-23 15:00:00,160,237,201,41.0,0,8241.0,Online,Invoice,Express
546,2024-10-27 12:00:00,279,262,338,43.13,10,13120.15,Online,Invoice,Express
547,2024-07-17 16:00:00,331,300,360,42.79,10,13863.96,Online,Bank Transfer,Standard
548,2024-01-16 08:00:00,65,14,246,32.28,0,7940.88,Online,Credit Card,Express
549,2024-04-19 16:00:00,366,190,1,25.44,0,25.44,Key Account,Credit Card,Standard
